05-Oct-2018
11:8
TXR  009259 RM495 R24
33511B Function Generator
SN =Agilent Technologies,33511B,MY52301476,3.05-1.19-2.00-52-00
freq =+9.030000000000000E+06
burstmode =TRIG
burstN =+6.000000000000000E+01
voltage =+1.5000000000000E-01
 
DSO-X 2022A Oscilloscope
SN =AGILENT TECHNOLOGIES,DSO-X 2022A,MY54310921,02.41.2015102200
probe =+1.0000000E+00
scale =+500.0E-09
position =+19.900000E-06
range =+1.60E+00
units =VOLT
points =+2000
pointmode =NORM
format =BYTE
acqtype =NORM
trigsource =EXT
coupling =AC
 
-180	-4	0.0073294
-180	-3.9	0.0081441
-180	-3.8	0.0087505
-180	-3.7	0.0091936
-180	-3.6	0.0091142
-180	-3.5	0.0088807
-180	-3.4	0.0092287
-180	-3.3	0.010697
-180	-3.2	0.012474
-180	-3.1	0.013558
-180	-3	0.014117
-180	-2.9	0.013962
-180	-2.8	0.01483
-180	-2.7	0.015789
-180	-2.6	0.019166
-180	-2.5	0.021357
-180	-2.4	0.025062
-180	-2.3	0.026902
-180	-2.2	0.027212
-180	-2.1	0.026348
-180	-2	0.026241
-180	-1.9	0.025856
-180	-1.8	0.026459
-180	-1.7	0.028276
-180	-1.6	0.02961
-180	-1.5	0.030446
-180	-1.4	0.030869
-180	-1.3	0.031401
-180	-1.2	0.031943
-180	-1.1	0.036104
-180	-1	0.039693
-180	-0.9	0.045229
-180	-0.8	0.050123
-180	-0.7	0.054301
-180	-0.6	0.054586
-180	-0.5	0.052606
-180	-0.4	0.046963
-180	-0.3	0.03789
-180	-0.2	0.031596
-180	-0.1	0.023482
-180	0	0.018693
-180	0.1	0.016964
-180	0.2	0.017248
-180	0.3	0.017904
-180	0.4	0.019788
-180	0.5	0.023317
-180	0.6	0.03028
-180	0.7	0.037296
-180	0.8	0.043735
-180	0.9	0.050989
-180	1	0.053975
-180	1.1	0.055825
-180	1.2	0.055845
-180	1.3	0.053492
-180	1.4	0.04871
-180	1.5	0.0451
-180	1.6	0.041408
-180	1.7	0.038575
-180	1.8	0.036504
-180	1.9	0.034913
-180	2	0.034128
-180	2.1	0.033883
-180	2.2	0.03339
-180	2.3	0.03213
-180	2.4	0.030964
-180	2.5	0.029653
-180	2.6	0.028814
-180	2.7	0.027614
-180	2.8	0.025683
-180	2.9	0.023609
-180	3	0.022153
-180	3.1	0.020469
-180	3.2	0.018114
-180	3.3	0.016769
-180	3.4	0.014382
-180	3.5	0.013967
-180	3.6	0.012852
-180	3.7	0.011621
-180	3.8	0.010455
-180	3.9	0.010462
-180	4	0.0098308
-170	-4	0.0086278
-170	-3.9	0.010301
-170	-3.8	0.011468
-170	-3.7	0.011018
-170	-3.6	0.0095624
-170	-3.5	0.0075274
-170	-3.4	0.0075252
-170	-3.3	0.010071
-170	-3.2	0.01349
-170	-3.1	0.016404
-170	-3	0.017248
-170	-2.9	0.016392
-170	-2.8	0.014355
-170	-2.7	0.014013
-170	-2.6	0.016858
-170	-2.5	0.022261
-170	-2.4	0.026635
-170	-2.3	0.030181
-170	-2.2	0.031276
-170	-2.1	0.030065
-170	-2	0.027276
-170	-1.9	0.024537
-170	-1.8	0.024634
-170	-1.7	0.0275
-170	-1.6	0.03018
-170	-1.5	0.033709
-170	-1.4	0.035026
-170	-1.3	0.03411
-170	-1.2	0.034122
-170	-1.1	0.036175
-170	-1	0.040695
-170	-0.9	0.047573
-170	-0.8	0.053273
-170	-0.7	0.057913
-170	-0.6	0.058463
-170	-0.5	0.055538
-170	-0.4	0.04925
-170	-0.3	0.041255
-170	-0.2	0.031069
-170	-0.1	0.023827
-170	0	0.01867
-170	0.1	0.017896
-170	0.2	0.018958
-170	0.3	0.021075
-170	0.4	0.024674
-170	0.5	0.031717
-170	0.6	0.0375
-170	0.7	0.045788
-170	0.8	0.053243
-170	0.9	0.058894
-170	1	0.061766
-170	1.1	0.061321
-170	1.2	0.059406
-170	1.3	0.056068
-170	1.4	0.051245
-170	1.5	0.045349
-170	1.6	0.041814
-170	1.7	0.039263
-170	1.8	0.035678
-170	1.9	0.033946
-170	2	0.032769
-170	2.1	0.032735
-170	2.2	0.032722
-170	2.3	0.031477
-170	2.4	0.029586
-170	2.5	0.027839
-170	2.6	0.027004
-170	2.7	0.024459
-170	2.8	0.023253
-170	2.9	0.02098
-170	3	0.020009
-170	3.1	0.018364
-170	3.2	0.016222
-170	3.3	0.01417
-170	3.4	0.013279
-170	3.5	0.013116
-170	3.6	0.012997
-170	3.7	0.012261
-170	3.8	0.011781
-170	3.9	0.010432
-170	4	0.0092532
-160	-4	0.0053484
-160	-3.9	0.0064697
-160	-3.8	0.0079207
-160	-3.7	0.0080643
-160	-3.6	0.0069164
-160	-3.5	0.0065738
-160	-3.4	0.0071395
-160	-3.3	0.0092881
-160	-3.2	0.011828
-160	-3.1	0.013209
-160	-3	0.014389
-160	-2.9	0.014074
-160	-2.8	0.013625
-160	-2.7	0.01475
-160	-2.6	0.016629
-160	-2.5	0.02006
-160	-2.4	0.023236
-160	-2.3	0.02515
-160	-2.2	0.026275
-160	-2.1	0.026325
-160	-2	0.025542
-160	-1.9	0.024349
-160	-1.8	0.024583
-160	-1.7	0.02667
-160	-1.6	0.028526
-160	-1.5	0.031152
-160	-1.4	0.033125
-160	-1.3	0.034402
-160	-1.2	0.037046
-160	-1.1	0.040497
-160	-1	0.044247
-160	-0.9	0.049402
-160	-0.8	0.053682
-160	-0.7	0.055318
-160	-0.6	0.053641
-160	-0.5	0.050007
-160	-0.4	0.043628
-160	-0.3	0.036412
-160	-0.2	0.027322
-160	-0.1	0.022842
-160	0	0.019322
-160	0.1	0.018859
-160	0.2	0.019242
-160	0.3	0.021562
-160	0.4	0.026222
-160	0.5	0.033168
-160	0.6	0.040743
-160	0.7	0.049643
-160	0.8	0.056438
-160	0.9	0.061729
-160	1	0.062728
-160	1.1	0.061907
-160	1.2	0.059059
-160	1.3	0.056126
-160	1.4	0.051328
-160	1.5	0.046689
-160	1.6	0.043546
-160	1.7	0.041034
-160	1.8	0.038746
-160	1.9	0.036819
-160	2	0.035619
-160	2.1	0.035082
-160	2.2	0.034054
-160	2.3	0.032462
-160	2.4	0.029905
-160	2.5	0.026948
-160	2.6	0.025139
-160	2.7	0.022759
-160	2.8	0.019694
-160	2.9	0.018366
-160	3	0.017019
-160	3.1	0.015691
-160	3.2	0.014315
