08-Jan-2018
6:33
TXR  008012 RM428 R24
33511B Function Generator
SN =Agilent Technologies,33511B,MY52301476,3.05-1.19-2.00-52-00
freq =+9.300000000000000E+06
burstmode =TRIG
burstN =+6.000000000000000E+01
voltage =+1.5000000000000E-01
 
DSO-X 2022A Oscilloscope
SN =AGILENT TECHNOLOGIES,DSO-X 2022A,MY54310921,02.41.2015102200
probe =+1.0000000E+00
scale =+500.0E-09
position =+19.900000E-06
range =+1.60E+00
units =VOLT
points =+2000
pointmode =NORM
format =BYTE
acqtype =NORM
trigsource =EXT
coupling =AC
 
-180	-4	0.010237
-180	-3.9	0.011094
-180	-3.8	0.010934
-180	-3.7	0.00966
-180	-3.6	0.0089622
-180	-3.5	0.0078613
-180	-3.4	0.0085657
-180	-3.3	0.0093037
-180	-3.2	0.0099776
-180	-3.1	0.0098538
-180	-3	0.010129
-180	-2.9	0.012819
-180	-2.8	0.016799
-180	-2.7	0.023233
-180	-2.6	0.027377
-180	-2.5	0.031544
-180	-2.4	0.034368
-180	-2.3	0.03567
-180	-2.2	0.036462
-180	-2.1	0.037918
-180	-2	0.040199
-180	-1.9	0.042035
-180	-1.8	0.042317
-180	-1.7	0.039176
-180	-1.6	0.033304
-180	-1.5	0.027163
-180	-1.4	0.022862
-180	-1.3	0.026723
-180	-1.2	0.033534
-180	-1.1	0.043365
-180	-1	0.051739
-180	-0.9	0.05653
-180	-0.8	0.058736
-180	-0.7	0.05721
-180	-0.6	0.050422
-180	-0.5	0.043642
-180	-0.4	0.035433
-180	-0.3	0.027335
-180	-0.2	0.021655
-180	-0.1	0.018259
-180	0	0.017018
-180	0.1	0.017433
-180	0.2	0.018317
-180	0.3	0.023299
-180	0.4	0.029452
-180	0.5	0.035109
-180	0.6	0.039956
-180	0.7	0.042746
-180	0.8	0.045312
-180	0.9	0.045389
-180	1	0.04319
-180	1.1	0.040625
-180	1.2	0.037024
-180	1.3	0.033708
-180	1.4	0.030443
-180	1.5	0.028658
-180	1.6	0.027734
-180	1.7	0.027988
-180	1.8	0.027566
-180	1.9	0.027
-180	2	0.026379
-180	2.1	0.025223
-180	2.2	0.024092
-180	2.3	0.022275
-180	2.4	0.020554
-180	2.5	0.01932
-180	2.6	0.017787
-180	2.7	0.015699
-180	2.8	0.014443
-180	2.9	0.012819
-180	3	0.011597
-180	3.1	0.010519
-180	3.2	0.0097316
-180	3.3	0.0083246
-180	3.4	0.0074192
-180	3.5	0.0069258
-180	3.6	0.0056966
-180	3.7	0.0055179
-180	3.8	0.0063334
-180	3.9	0.0067341
-180	4	0.006652
-170	-4	0.013797
-170	-3.9	0.013283
-170	-3.8	0.010848
-170	-3.7	0.0086857
-170	-3.6	0.0066811
-170	-3.5	0.0074972
-170	-3.4	0.009695
-170	-3.3	0.010798
-170	-3.2	0.010137
-170	-3.1	0.0087524
-170	-3	0.0082466
-170	-2.9	0.011119
-170	-2.8	0.016475
-170	-2.7	0.024014
-170	-2.6	0.028018
-170	-2.5	0.031657
-170	-2.4	0.034596
-170	-2.3	0.035493
